2.9909868863782427,M (vincenty)
2.934350452525073,M (vincenty)
2.945610100884347,M (vincenty)
3.05432548705904,M (vincenty)
3.055073079323413,M (vincenty)
3.4377904344598686,M (vincenty)
2.9813254152519124,M (vincenty)
3.1944123611483684,M (vincenty)
2.967871278273084,M (vincenty)
3.031554156605155,M (vincenty)
2.9309891862832735,M (vincenty)
